Gene_id	Ascl1_2h_2	Ascl1_2h_3	Ascl1_4h_1	Ascl1_4h_2	Ascl1_4h_3	Ascl1_6h_2	Ascl1_6h_3	Empty_2h_1	Empty_2h_2	Empty_2h_3	Empty_4h_1	Empty_4h_2	Empty_4h_3	Empty_6h_2	Empty_6h_3
Gm32742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm32743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm3275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm32750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm3278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm32780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm32786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm3279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm32816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm3283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm32849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm3285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm32850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm32856	12	0	0	0	0	0	29	10	2	3	1	17	7	12	0
Gm32858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm3286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm32872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm32880	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm32884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm32892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm32916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm32921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm32926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm32932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm32936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm32939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm3294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm32975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm32983	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Gm33016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm3302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm33023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm33045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm33055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm33056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm3307	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Gm33086	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Gm33104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm33115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm33125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm33142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm33148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm33163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm33167	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Gm33172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm33191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm33195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm3321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm33228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm33248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm3325	0	0	0	0	0	0	0	0	0	15	2	8	1	0	0
Gm33251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm3327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm33280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm3329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm33301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm33308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm3331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm33312	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0
Gm3332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm33321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm3333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm3336	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
Gm33373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm33378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm3338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm33424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm33432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm33447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm33467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm33474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm3348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm33497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm33508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm33543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm33570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm33586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm33601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm33609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm33619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm33651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm33666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm33674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm33680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm33684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm33699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm3370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm33700	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
Gm3371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm3372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm33727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm3373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm3375	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
Gm33756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm33758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm3376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm33778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm33782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm33785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm33815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm33828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm3383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm33858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm33866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm33882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm33906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm33929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm33933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm33940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm33948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm33952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm33968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm33969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm33973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm33989	9	0	0	2	0	0	0	3	0	7	15	54	14	30	1
Gm34004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm34005	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0
Gm34015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm3402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm34023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm3404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm34047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm34060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm34066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm34068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm34073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm34086	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0
Gm3409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm34091	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Gm34096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm34099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm34105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm3411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm34113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm34144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm34149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm3415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm34150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm34158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm34165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm34176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm34198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm34215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm34224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm34225	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Gm34237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm3424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm34240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm34263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm34266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm34272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm34274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm34280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm34297	0	0	0	0	1	0	0	0	0	1	1	1	1	0	0
Gm34299	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Gm34303	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
Gm34312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm34319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm34322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm3433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm34342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm3435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm34350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm34354	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0
Gm34358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm3436	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
Gm34370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm34376	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm34379	0	0	0	0	0	0	7	1	0	0	0	0	0	0	0
Gm34396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm34411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm34419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm3442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm34424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm34425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm3443	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Gm34474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm34481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm34510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm34517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm3453	0	0	0	0	0	0	0	0	0	0	4	0	0	2	0
Gm34531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm34533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm34544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm34549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm3455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm34550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm34567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm34583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm34585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm34586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm34590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm34593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm34599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm34609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm34623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm34643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm34646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm34648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm34653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm34655	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
Gm3466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm3468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm34680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm34716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm34727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm34728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm3473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm34743	0	2	1	2	1	0	4	0	3	3	1	2	0	1	0
Gm34756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm3476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm34768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm34777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm34779	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Gm34804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm34816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm34829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm34853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm3486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm34866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm3488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm34885	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Gm3489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm34907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm34922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm34961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm34973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm34983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm3500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm35013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm35021	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
Gm35031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm35037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm35040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm35041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm35048	0	0	0	0	0	0	0	0	1	2	1	0	0	0	0
Gm35060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm35066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm35067	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Gm3507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm35070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm35082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm35097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm35101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm35108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm3511	0	0	0	0	0	0	0	0	0	2	0	2	2	0	1
Gm3512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm35134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm35154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm35160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm35161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm35164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm35172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm35177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm35183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm3519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm35202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm35206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm35208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm35212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm35229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm3523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm35232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm35239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm35240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm35248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm35256	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm3526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm3527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm35279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm35288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm35298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm35309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm35315	4	0	0	0	0	0	0	0	0	2	0	3	1	0	0
Gm3532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm35323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm35325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm35339	0	0	0	0	0	0	0	0	0	0	1	0	2	1	0
Gm3534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm35360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm35368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm35386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm35392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm35394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm35404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm35406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm35409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm3542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm3543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm35430	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Gm35439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm3544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm35455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm35460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm3547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm3549	0	0	0	0	0	0	0	0	10	0	1	5	0	1	0
Gm35496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm3550	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Gm35501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm3551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm35514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm35520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm35549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm3555	0	0	0	0	0	0	0	0	0	0	3	3	1	1	0
Gm35550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm35554	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0
Gm3558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm35584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Gm35585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm35608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm35610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm35611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm35619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm35625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm35657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm35667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm35696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm35702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm3571	1	0	0	0	0	0	0	0	0	1	4	16	0	3	0
Gm35713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm3573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm35732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm35733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm35736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm35755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm35766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm35772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm35822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm35823	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Gm35842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm35843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm35853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm35857	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Gm35867	0	7	7	1	1	0	2	0	0	0	1	0	1	0	0
Gm35876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm35890	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm35909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm35920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm35933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm3594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm35940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm35955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm35974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm36026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm36028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm36037	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
Gm3604	0	0	0	0	0	0	0	0	0	2	0	9	6	1	0
Gm36041	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
Gm3605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm36065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm36074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm36101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm36107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm36128	0	0	0	0	0	0	0	0	0	6	1	2	0	0	0
Gm36146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm36147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm36159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm36161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm3617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm36172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm36173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm36176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm36186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm36189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm36199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm3621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm36210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm36229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm36241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm36243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm36245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm36246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm36255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm36261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm36266	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0
Gm36279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm36283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm36287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm3629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm36307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm3631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm36328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm3633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm36330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
