Gene_id	Ascl1_2h_1	Ascl1_2h_2	Ascl1_2h_3	Ascl1_4h_1	Ascl1_4h_2	Ascl1_4h_3	Ascl1_6h_1	Ascl1_6h_2	Ascl1_6h_3	Empty_2h_1	Empty_2h_2	Empty_2h_3	Empty_4h_1	Empty_4h_2	Empty_4h_3	Empty_6h_2	Empty_6h_3
Mrgpra2b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mrgpra3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mrgpra4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mrgpra6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mrgpra9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mrgprb1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mrgprb12-ps	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mrgprb13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mrgprb2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mrgprb3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mrgprb4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mrgprb5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mrgprb8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mrgprb9-ps	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mrgprc7-ps	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mrgprd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mrgpre	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mrgprf	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mrgprg	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mrgprh	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mrgprx1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mrgprx2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mri1	0	0	0	0	0	0	0	0	0	0	5	6	5	1	2	0	7
Mrln	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mrm1	0	0	0	0	0	0	0	0	0	0	1	0	3	0	1	2	9
Mrm2	0	0	0	0	0	0	0	0	0	0	2	6	10	2	0	0	1
Mrm3	0	0	0	0	0	0	0	0	0	30	33	22	28	5	9	0	1
Mrnip	0	0	4	0	0	0	0	0	0	0	0	0	2	1	1	0	0
Mro	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mroh1	0	0	0	3	0	0	0	0	0	0	12	4	2	3	2	1	0
Mroh2a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
Mroh2b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mroh3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mroh4	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
Mroh5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Mroh7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mroh8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mroh9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mrpl1	0	0	0	0	0	0	0	0	0	0	6	5	11	1	3	0	1
Mrpl10	0	0	0	0	3	0	0	0	0	4	0	1	13	1	6	0	6
Mrpl11	0	0	0	0	1	0	0	0	0	0	5	11	13	6	5	0	2
Mrpl12	0	0	0	0	0	0	0	0	0	13	28	33	24	0	7	2	41
Mrpl13	0	0	0	0	0	0	0	0	0	16	10	13	14	8	2	0	3
Mrpl14	0	0	0	0	0	0	0	0	0	0	0	12	6	2	1	3	4
Mrpl15	0	17	1	3	0	13	0	1	2	10	70	104	117	14	26	3	21
Mrpl16	1	0	0	0	0	0	0	0	0	8	25	16	30	1	8	2	15
Mrpl17	1	0	0	4	0	0	0	0	2	0	34	55	83	5	24	1	34
Mrpl18	0	0	0	0	0	0	0	0	0	9	24	21	49	4	8	4	18
Mrpl19	0	0	0	0	0	0	0	0	0	4	27	15	35	6	6	0	38
Mrpl2	0	0	0	0	0	0	0	4	0	0	17	24	37	2	7	0	3
Mrpl20	0	0	0	0	0	0	0	0	0	0	22	12	45	2	7	0	5
Mrpl21	0	0	0	0	0	0	0	0	0	1	2	2	15	1	5	1	0
Mrpl22	0	0	0	0	0	0	0	0	0	0	3	1	1	0	0	0	0
Mrpl23	0	0	0	0	0	0	0	0	0	0	0	0	4	2	3	0	0
Mrpl24	0	0	0	0	0	0	0	0	0	0	4	4	19	3	4	4	3
Mrpl27	0	0	0	0	0	0	0	0	4	0	0	9	9	1	0	0	0
Mrpl27-ps	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mrpl28	0	0	0	0	0	0	0	1	0	3	7	11	9	6	5	0	5
Mrpl3	0	0	0	0	0	4	0	1	1	0	24	3	8	1	1	0	4
Mrpl30	0	0	0	0	0	0	0	0	0	0	11	8	29	5	4	0	8
Mrpl32	0	0	0	0	0	0	0	0	0	0	15	15	41	3	8	0	5
Mrpl33	0	0	0	0	0	5	0	0	0	0	6	19	31	3	7	0	23
Mrpl34	0	0	0	1	0	0	0	0	0	0	0	26	55	6	9	3	63
Mrpl35	0	0	0	0	0	0	0	0	0	1	62	12	31	8	12	4	3
Mrpl36	0	0	0	0	0	0	0	0	0	0	0	0	21	1	0	0	1
Mrpl37	0	1	0	0	0	0	0	0	1	0	3	18	25	0	4	1	3
Mrpl38	0	0	0	0	0	1	0	0	0	0	3	1	19	2	3	0	3
Mrpl39	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	1
Mrpl4	1	0	0	0	0	0	0	0	0	0	1	6	6	0	4	0	12
Mrpl40	0	0	0	0	0	4	0	0	0	0	7	10	23	4	9	0	4
Mrpl41	0	0	0	2	0	0	0	0	0	0	0	7	10	1	0	0	0
Mrpl42	0	0	0	0	0	1	0	0	0	3	25	20	29	3	7	0	1
Mrpl43	0	0	0	0	0	0	0	0	0	1	25	14	42	6	11	1	4
Mrpl44	0	4	0	0	0	0	0	0	0	0	8	1	36	0	5	0	7
Mrpl45	2	0	0	0	0	5	0	0	0	29	60	42	56	4	11	2	21
Mrpl46	0	0	0	0	0	0	0	0	0	0	21	17	21	6	2	0	7
Mrpl47	0	0	0	0	0	0	0	0	0	0	20	7	20	1	8	0	17
Mrpl48	0	0	0	0	0	0	0	0	0	0	1	0	7	0	1	0	2
Mrpl49	0	0	0	0	0	0	0	0	0	6	24	19	29	0	6	0	8
Mrpl50	0	0	0	0	0	0	0	0	0	0	12	9	21	0	5	0	8
Mrpl51	0	1	0	0	0	0	0	0	0	0	15	11	27	0	9	3	18
Mrpl52	1	0	0	3	0	0	0	0	0	20	39	17	17	4	20	2	6
Mrpl53	0	0	0	0	0	0	0	0	0	0	0	4	20	0	1	2	5
Mrpl54	0	0	0	0	0	0	0	0	0	3	4	1	5	1	5	0	1
Mrpl55	0	0	0	0	0	0	0	0	0	0	0	4	18	2	5	1	3
Mrpl57	0	0	0	0	0	0	0	0	0	0	0	12	18	1	3	0	4
Mrpl58	0	0	0	0	0	0	0	0	0	0	2	9	14	1	1	0	3
Mrpl9	0	0	0	0	0	0	0	0	0	0	29	7	19	3	4	0	15
Mrps10	0	0	0	0	0	0	0	0	0	0	11	1	11	2	2	0	0
Mrps11	1	0	0	0	0	0	0	0	0	0	0	1	10	0	3	4	0
Mrps12	0	0	1	0	0	6	0	0	1	12	26	55	118	11	27	8	119
Mrps14	0	0	0	0	0	0	0	0	0	0	7	1	9	1	8	0	8
Mrps15	0	0	0	0	0	0	0	0	0	0	5	0	7	2	4	1	10
Mrps16	0	0	0	0	0	0	0	0	0	1	15	3	15	1	3	1	6
Mrps17	0	0	0	3	0	0	0	0	0	7	24	22	21	3	5	3	0
Mrps18a	0	0	0	0	0	0	0	0	0	0	40	0	5	1	1	0	1
Mrps18b	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0
Mrps18c	0	0	0	0	0	0	0	0	0	0	3	1	2	1	2	0	8
Mrps2	0	0	5	0	0	0	0	0	0	8	6	12	48	2	3	0	13
Mrps21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mrps22	0	0	0	0	0	0	0	0	0	0	7	0	13	2	1	1	0
Mrps23	0	0	0	0	0	0	0	0	0	0	10	14	46	4	4	4	9
Mrps24	0	0	0	5	0	5	0	0	0	0	4	8	18	1	2	0	0
Mrps25	0	0	0	0	0	1	0	0	0	0	7	19	12	4	5	0	21
Mrps26	0	0	0	0	0	0	0	0	0	6	2	0	17	1	3	2	12
Mrps27	1	0	0	0	0	0	0	4	0	0	1	10	9	10	0	0	0
Mrps28	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0
Mrps30	0	0	0	0	0	0	0	7	0	0	10	7	28	1	2	0	2
Mrps31	0	0	0	5	0	0	0	4	3	0	47	28	59	7	6	4	8
Mrps33	0	0	0	0	0	0	0	0	0	0	2	1	5	0	1	1	0
Mrps34	0	0	0	0	0	0	0	0	0	0	6	2	18	0	4	0	15
Mrps35	0	0	0	0	0	0	0	0	0	0	1	2	17	1	2	1	9
Mrps36	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Mrps5	0	2	0	0	0	0	0	0	0	1	14	2	14	3	13	1	5
Mrps6	0	0	0	0	0	1	0	0	0	0	0	7	39	6	1	2	12
Mrps7	1	0	0	2	0	3	0	0	0	0	19	15	11	9	7	2	1
Mrps9	0	0	0	0	0	0	0	1	0	1	58	23	39	4	21	3	11
Mrrf	0	0	0	0	0	0	0	0	0	6	0	0	8	0	0	2	4
Mrs2	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	1	1
Mrtfa	0	0	0	0	0	0	0	0	0	0	0	2	11	1	0	0	6
Mrtfb	0	0	0	0	0	0	0	0	0	0	4	4	9	1	4	3	1
Mrto4	0	0	0	0	0	0	0	0	0	0	12	13	23	1	7	0	10
Mrto4-ps1	0	0	0	0	0	0	0	0	0	0	0	3	1	0	2	0	0
Ms4a1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ms4a10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ms4a12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ms4a13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ms4a14	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0
Ms4a15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ms4a18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ms4a19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ms4a2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ms4a20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ms4a3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ms4a4b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ms4a4c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ms4a4d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ms4a5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ms4a6b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ms4a6c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ms4a6d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ms4a7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ms4a8a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Msantd1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Msantd2	0	0	0	0	0	3	0	0	0	2	90	24	72	10	11	0	14
Msantd3	0	0	0	0	0	0	0	0	0	5	18	8	11	1	4	1	4
Msantd4	0	0	0	0	0	0	0	0	0	0	7	2	11	0	5	0	4
Msantd5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Msc	1	0	0	0	0	4	0	0	0	0	6	2	24	0	2	1	17
Msgn1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Msh2	2	0	0	2	3	0	0	0	0	8	33	3	27	4	25	5	24
Msh3	1	0	0	0	0	0	0	0	0	0	12	30	36	5	12	0	3
Msh4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Msh5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Msh6	1	0	0	0	0	3	0	0	0	0	11	28	49	3	24	1	23
Msi1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0
Msi2	0	1	0	0	0	1	0	0	1	1	47	21	32	8	14	2	5
Msl1	3	0	0	0	0	3	5	0	2	26	77	34	59	8	17	0	15
Msl2	1	0	0	0	0	2	0	0	5	4	34	6	47	2	8	2	24
Msl3	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	2
Msl3l2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Msln	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mslnl	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Msmb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Msmo1	0	0	0	0	0	3	0	0	0	3	18	40	64	7	20	4	31
Msmp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Msn	0	0	0	0	0	0	0	0	0	0	0	2	4	0	2	1	6
Msr1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Msra	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Msrb1	1	0	0	0	0	0	0	0	0	0	4	4	5	0	0	0	0
Msrb2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1
Msrb3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mss51	0	0	0	0	0	0	0	0	0	0	8	0	5	0	1	0	0
Mst1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mst1r	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mstn	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Msto1	0	0	0	0	0	0	0	0	0	0	0	2	2	1	0	0	5
Msx1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
Msx2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Msx3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mt-Rnr1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mt-Rnr2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mt-Td	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mt-Tf	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mt-Tg	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mt-Th	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mt-Ti	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mt-Tk	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mt-Tl1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mt-Tl2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mt-Tm	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mt-Tr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mt-Ts2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mt-Tt	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mt-Tv	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mt-Tw	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mt1	1	7	5	11	1	12	0	15	0	8	149	298	622	72	111	4	76
Mt2	0	0	0	11	0	10	0	3	0	0	16	103	252	29	81	6	80
Mt3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
Mt4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mta1	0	1	0	0	0	1	0	0	0	0	6	4	2	1	7	1	3
Mta2	1	0	0	0	0	0	0	7	0	1	7	29	38	2	7	0	12
Mta3	0	0	0	0	0	1	0	0	1	0	2	17	20	4	3	1	7
Mtag2	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0
Mtap	0	0	0	0	0	0	0	0	1	0	25	3	20	1	4	0	8
Mtarc1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mtarc2	0	0	0	1	0	0	0	0	0	0	0	0	9	2	1	5	7
Mtbp	0	0	0	0	1	0	0	0	11	0	1	26	37	0	3	0	0
Mtch1	0	0	0	0	0	0	0	2	0	0	11	6	13	0	2	0	6
Mtch2	0	0	0	2	0	0	0	0	0	1	50	21	33	7	10	0	23
Mtcl1	0	0	0	2	0	0	0	0	0	0	18	4	7	1	4	0	0
Mtcp1	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0
Mtdh	3	8	7	7	2	10	1	4	1	34	345	177	290	27	91	18	155
Mterf1a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mterf1b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mterf2	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	1
Mterf3	2	0	0	0	0	0	0	0	0	0	4	12	8	3	4	0	4
Mterf4	0	0	0	0	0	0	0	0	0	0	22	13	31	3	5	4	12
Mtf1	0	2	0	0	0	0	0	0	0	6	24	24	48	5	10	4	20
Mtf2	3	3	0	0	1	20	0	0	0	75	523	194	501	65	141	17	115
Mtfmt	0	0	0	0	0	0	0	0	0	0	2	0	7	1	0	0	2
Mtfp1	0	0	0	0	0	0	0	0	0	0	0	0	8	2	1	0	1
Mtfr1	0	0	0	0	0	0	0	0	0	0	3	4	13	0	2	1	5
Mtfr1l	0	0	0	0	0	0	0	0	0	0	18	6	22	5	5	0	18
Mtfr2	0	0	0	3	0	0	0	0	0	0	12	8	9	0	5	0	10
Mtg1	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0
Mtg2	0	0	0	0	0	0	0	0	0	0	5	2	9	1	1	0	1
Mthfd1	0	0	0	0	0	1	0	0	0	1	9	8	43	0	1	2	0
Mthfd1l	0	0	0	0	0	0	0	0	0	0	15	6	5	0	2	0	10
Mthfd2	0	0	0	1	0	1	0	0	0	22	82	79	79	17	34	0	20
Mthfd2l	0	0	0	0	0	0	0	0	0	0	3	0	4	1	3	0	0
Mthfr	0	0	0	0	0	0	0	0	0	5	6	5	3	0	1	0	1
Mthfr-ps1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mthfs	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1
Mthfsd	0	0	0	0	0	0	0	5	0	0	0	5	6	0	2	0	4
Mthfsl	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mtif2	0	0	0	0	0	2	0	1	0	5	51	5	15	1	1	1	26
Mtif3	0	0	0	0	0	0	0	0	0	0	0	9	11	0	1	0	0
Mtln	0	0	0	0	0	0	0	0	0	0	2	2	2	3	0	2	8
Mtm1	0	0	0	0	0	0	0	0	0	0	9	0	6	1	1	1	0
Mtmr1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
Mtmr10	0	0	0	0	0	0	0	0	0	0	0	5	0	0	2	0	2
Mtmr11	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
Mtmr12	0	0	0	0	0	0	0	0	0	0	9	1	4	0	2	0	0
Mtmr14	0	0	0	0	0	2	0	0	1	0	9	2	15	0	8	0	0
Mtmr2	0	0	0	0	0	0	0	0	0	0	0	1	8	0	2	1	1
Mtmr3	0	0	0	0	0	0	0	0	0	0	3	9	7	3	7	0	13
Mtmr4	0	0	0	0	0	0	0	0	0	0	6	0	10	0	1	1	16
Mtmr6	0	6	0	0	0	0	0	0	0	0	0	6	3	1	0	0	0
Mtmr7	0	0	0	1	0	1	0	0	0	2	32	18	19	3	4	1	18
Mtmr9	0	0	0	0	0	0	0	0	0	0	4	1	8	0	0	0	0
Mtnr1a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mtnr1b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mto1	0	0	0	0	0	0	0	0	0	1	33	0	11	1	1	0	0
Mtor	0	5	0	0	0	5	0	0	0	0	7	2	21	2	7	0	0
Mtpap	0	1	0	3	0	0	0	0	0	0	7	3	16	2	5	0	0
Mtpn	0	0	0	0	0	0	0	0	0	6	1	5	38	3	7	3	5
Mtr	0	0	0	0	0	0	0	0	0	0	36	15	7	0	1	0	13
Mtres1	0	0	0	0	0	0	0	0	0	0	0	2	13	0	0	0	2
Mtrex	0	1	0	0	0	0	0	0	0	0	0	4	13	5	7	1	3
Mtrf1	0	0	0	0	0	0	0	0	0	1	0	2	2	0	3	0	0
Mtrf1l	0	0	0	0	0	0	0	0	0	0	0	0	4	0	4	0	0
Mtrfr	0	0	0	0	0	0	0	0	0	0	0	2	8	0	0	0	0
Mtrr	1	0	0	0	0	0	0	0	0	0	13	3	34	2	9	0	3
Mtss1	0	0	0	0	0	1	0	0	0	0	15	14	31	5	14	0	20
Mtss2	0	0	0	0	0	0	0	0	0	0	7	1	8	0	2	0	6
Mttp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mturn	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mtus1	0	0	0	0	0	0	0	0	0	0	6	2	4	2	3	0	2
Mtus2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mtx1	0	0	0	0	0	0	0	0	0	0	17	5	15	0	4	1	6
Mtx2	0	0	0	0	0	0	0	0	0	0	2	3	8	0	0	0	1
Mtx3	0	0	0	0	0	0	0	0	0	0	4	0	3	0	0	0	3
Muc1	0	0	0	0	0	0	0	1	0	0	1	0	3	0	0	0	0
Muc13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Muc15	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Muc16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Muc20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Muc21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Muc3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Muc3a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
Muc5ac	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Muc5b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mucl1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mucl2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mucl3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mug-ps1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Mug1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mug2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mug4-ps	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mul1	0	0	0	0	0	0	0	0	0	2	3	19	5	0	6	0	2
Mup-ps1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mup-ps10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mup-ps11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mup-ps12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mup-ps13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mup-ps14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mup-ps15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mup-ps16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mup-ps2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mup-ps22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mup-ps24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mup-ps26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mup-ps28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mup-ps29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mup-ps3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mup-ps4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mup-ps5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mup-ps6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mup-ps7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mup-ps8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mup-ps9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mup1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mup10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mup11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mup12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mup13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mup14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mup15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mup16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mup17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mup18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mup19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mup2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mup20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mup21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mup22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mup3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mup4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Mup5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mup6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mup7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mup8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mup9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mus81	0	0	0	0	0	0	0	0	0	2	0	0	3	0	0	0	2
Musk	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mustn1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mutyh	0	0	0	0	0	0	0	0	0	0	18	0	1	0	2	0	4
Mvb12a	0	0	0	0	0	0	0	0	0	3	22	18	45	3	14	0	9
Mvb12b	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3
Mvd	0	0	0	0	0	0	0	0	0	1	10	10	18	3	9	1	10
