"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Rab11fip2",0.870072987815536,-0.0301585964284154,0.188306772892979,-0.15396331618007,0.877638660092856,NA
"Rab11fip3",10.0822761070516,0.379346213096878,0.316474315705457,1.12634394299833,0.260019964482712,0.598414901900752
"Rab11fip4",13.6191107426896,-0.272845065409823,0.300678772865123,-0.907764422401052,0.364002699028229,0.708104616301193
"Rab11fip4os1",0,NA,NA,NA,NA,NA
"Rab11fip4os2",0,NA,NA,NA,NA,NA
"Rab11fip5",3.91335903120148,0.293499794853465,0.318166143732929,0.871625432040794,0.383412751866577,0.725550677480592
"Rab12",17.5795323602284,0.396874442176026,0.273975087186418,1.41297687904553,0.157662522449809,0.45064792467002
"Rab13",4.99864431490176,0.3668781989477,0.327403289042966,0.998420736723776,0.318075382313501,0.667328885396802
"Rab14",30.8981605906625,0.283266423242101,0.224175890972855,1.26145467874053,0.207145078859519,0.526113879955736
"Rab15",11.3187388347187,0.54040420432677,0.308974917186741,1.64779276774254,0.0993952036452718,0.333440335930173
"Rab17",0.828140056943218,-0.111782744103534,0.15038121918493,-0.984555047162138,0.324842679703624,NA
"Rab18",27.2194649740001,0.336413282256224,0.232932686575525,1.42562127570379,0.153977691554544,0.445139058844114
"Rab19",1.09869382622196,0.0973875583646864,0.21109105405189,0.38162360190248,0.702740575104349,NA
"Rab1b",118.769489849598,0.260899009603776,0.12562031663636,2.07042313529113,0.0384127371857357,0.168453894261961
"Rab20",2.0137581987205,0.0746625025454255,0.262717288013326,0.280511921654909,0.779084780316596,NA
"Rab21",18.5761649337571,0.385193204646356,0.268490166033302,1.40126757103951,0.161134074772981,0.455289895810362
"Rab22a",11.0877419684486,0.178951710473724,0.312723430622451,0.558003893823534,0.576841725257854,0.854016526039228
"Rab23",13.8638773272271,-0.132274672279816,0.297950211442453,-0.443624683604572,0.657313956661674,0.896728821033019
"Rab24",10.7771723663088,-0.0711885743270092,0.316407448090477,-0.227453129521281,0.820071411305112,0.955074704185017
"Rab25",12.4973862100989,-0.331305538488095,0.314412103640795,-1.06255771839673,0.287982570016372,0.633645046672123
"Rab26",0.964883018353074,-0.0751314462107,0.192659973590684,-0.430767967805621,0.666637092803435,NA
"Rab26os",36.3833027260303,-0.713457110080313,0.24919640026276,-2.856338560835,0.00428557883762786,0.0299891848361403
"Rab27a",16.4833714158081,-0.496798067907922,0.294538203022765,-1.70032826497303,0.0890691967079945,0.307859338735214
"Rab27b",0,NA,NA,NA,NA,NA
"Rab28",12.0838075816102,-0.0618687468125903,0.305168638203534,-0.217295262506257,0.827978248871139,0.95805909558465
"Rab29",4.16862082548164,-0.160248956543936,0.319028322570701,-0.522841287137179,0.601084705389251,0.867874166129393
"Rab2a",53.7600006433412,0.395424928951295,0.178246298321251,2.19898957992833,0.0278786632341723,0.131368295281231
"Rab2b",5.45205410348299,0.199342995449397,0.329312671594726,0.553828867058206,0.579695970382991,0.855356250447133
"Rab30",4.06652303783888,-0.387318605094481,0.320055704322405,-1.22072612289524,0.222189733554114,0.549250064346064
"Rab31",18.2888652352635,0.158399902178295,0.269645034531128,0.566247499653737,0.571225544176543,0.850697015087422
"Rab32",1.46839793222503,0.384108264977172,0.233237426493378,1.19821156340031,0.230834664827978,NA
"Rab33a",1.18316623491099,-0.0881607361208876,0.219092773786538,-0.410722500394676,0.681276026290891,NA
"Rab33b",2.08721658707888,0.0660083405593072,0.273058585890363,0.21645265442138,0.828634926618376,NA
"Rab34",26.469988949398,-0.0552426978898337,0.231910040036474,-0.253069517740341,0.800214493629225,0.949421785111079
"Rab35",63.1929433621804,0.0438755836202565,0.165148311089951,0.265675870620867,0.790488848177274,0.947531201329248
"Rab36",0.143943098160321,0.0396814402201094,0.0814698739956326,0.408378671955357,0.682995689207928,NA
"Rab37",0.164319844041424,0.00993284839043504,0.0814698739956326,0.121926464853607,0.902957256069681,NA
"Rab38",1.25346509258582,0.089057703166916,0.226301473656793,0.306603516826527,0.759145176457251,NA
"Rab39",0,NA,NA,NA,NA,NA
"Rab39b",1.10206372784118,0.0566856157794619,0.215388520544262,0.234318421892274,0.814737785372452,NA
"Rab3a",2.4045328790989,-0.0716415875209964,0.282126192279328,-0.262535930903994,0.792908287680457,NA
"Rab3b",5.02259034833743,1.45960753299095,0.322627472534477,3.52619351289507,0.00042157880592674,0.00430936721125562
"Rab3c",0,NA,NA,NA,NA,NA
"Rab3d",2.91995013687317,0.0421044594471961,0.300829432548279,0.134878729866231,0.8927077569669,NA
"Rab3gap1",17.6703130578659,0.387869289420684,0.273242364497015,1.38307233828011,0.166642686411662,0.462968694119416
"Rab3gap2",20.7332813832891,0.217104337087345,0.264880994678542,0.822704281546808,0.410676179954455,0.745121684219832
"Rab3il1",3.85579371224981,0.00599682617670121,0.312696140930026,0.0920736190342703,0.926639548360467,NA
"Rab3ip",21.4739781572574,-0.0473549165376604,0.262397545318244,-0.169300271376256,0.865560462535938,0.967416069796847
"Rab40b",0,NA,NA,NA,NA,NA
"Rab40c",13.4647195922046,-0.0996115454622626,0.302101665096167,-0.326760664003744,0.743848913206438,0.933925691326501
"Rab42",0,NA,NA,NA,NA,NA
"Rab43",1.30146672900871,0.18185238400208,0.228660952033287,0.671163302997682,0.50211650354228,NA
"Rab44",0,NA,NA,NA,NA,NA
"Rab4a",40.4409552869185,0.0353962516637675,0.201026275158804,0.176894102803064,0.859591570856376,0.965359766358965
"Rab4b",25.2229471171412,-0.197987540498816,0.247489902298028,-0.792519786763338,0.428057659075125,0.759196602887957
"Rab5a",45.3434248060406,0.172997009759661,0.190350252070431,0.907946936145881,0.363906257860245,0.708104616301193
"Rab5b",20.659789697531,0.133160532213834,0.264540410512858,0.509002936906767,0.610750165518415,0.872262380405748
"Rab5c",100.903018483996,0.0976946445703126,0.135006712584971,0.722334350909135,0.470088938276004,0.789804853362926
"Rab6a",42.4560074610687,0.306961908819979,0.189200713992757,1.59898997527522,0.109822830078993,0.358141832854169
"Rab6b",2.57277220222376,-0.074665772271244,0.287525516263064,-0.269261015624415,0.78772882966622,NA
"Rab7",185.098218350714,0.0185701043311734,0.117031954204071,0.161194134158554,0.871940500968149,0.970220668921923
"Rab7b",0.0943583168352603,0.0248071443052722,0.0814698739956326,0.28966347446391,0.772073702002375,NA
"Rab8a",80.4645095205348,0.0375753243530628,0.19073680247012,0.202401140623982,0.839603136766512,0.960657282342938
"Rab8b",5.02541725539223,0.269768633204502,0.327782232564779,0.773576128781939,0.439181493095259,0.768056597044427
"Rab9",45.2846508356721,-0.371968588828426,0.219138945849442,-1.69510290444798,0.0900559013633118,0.309743383112288
"Rab9b",0,NA,NA,NA,NA,NA
"Rabac1",46.9981022581504,0.210256720354297,0.197361054668477,1.05649341072731,0.290742849697459,0.637633773081819
"Rabep1",9.86259307747634,0.0462822206511898,0.320661231481961,0.154275486705217,0.877392524680332,0.970901087511516
"Rabep2",6.20549288530136,-0.0480753131158758,0.330059772582486,-0.146289335521939,0.883692984310397,0.973364657035782
"Rabepk",14.6474942104475,-0.123819931805855,0.300197892746943,-0.403809174502483,0.686353049426269,0.910368483417857
"Rabgap1",14.5319571692941,0.24811534580464,0.295145087046142,0.837057825048313,0.402560065376796,0.739060341383554
"Rabgap1l",2.83614455982234,0.0731344580888642,0.299381025103245,0.205277227934597,0.837355534680776,NA
"Rabgef1",7.96591429191285,0.127810367014158,0.327780411123523,0.403717278697092,0.686420632101093,0.910368483417857
"Rabggta",22.2579794586183,-0.167300128251178,0.259642402919277,-0.637991742817431,0.52347905516498,0.822582399257277
"Rabggtb",91.075470066743,-0.530503219713953,0.160215250803713,-3.30941042997013,0.00093492674851712,0.00859340936792248
"Rabif",28.5348650277185,0.0913972631342638,0.237214491689875,0.393116356305781,0.694233544051342,0.913171629961794
"Rabl2",6.87650050058942,-0.132162887931199,0.329854303356248,-0.400951742955397,0.688455653278582,0.911733346053661
"Rabl3",13.4646111269195,0.0617469718341821,0.297677818393226,0.191062915587003,0.848476301438934,0.961355328140441
"Rabl6",34.0055272565846,0.157741406577927,0.211968494665388,0.730563710252362,0.465045684898305,0.788364585276426
"Rac1",148.63531573208,0.470092006052218,0.114117488685731,4.10494331003631,4.04414041867325e-05,0.000582535108016788
"Rac2",0,NA,NA,NA,NA,NA
"Rac3",17.4814504536152,-0.639105446760366,0.276479779465495,-2.29282808535451,0.0218579044044016,0.108865788590281
"Racgap1",85.3022699595942,0.215553607695723,0.146574813485377,1.47357362602609,0.140596426785235,0.422423466652589
"Rad1",24.4700419171832,-0.445138095635434,0.254559834794587,-1.74698182252803,0.0806404912634036,0.287106598726948
"Rad17",19.2050612984274,-0.0887449236624988,0.27226608930669,-0.319947646493538,0.749008018039986,0.936056199261997
"Rad18",15.3304324268055,-0.0370190621611476,0.290200112615807,-0.128757049840905,0.897549891814928,0.977340054173635
"Rad21",164.433968285416,-0.122580720641343,0.11417581886172,-1.07021047460238,0.284524580578954,0.62983615579483
"Rad21l",0,NA,NA,NA,NA,NA
"Rad23a",70.8338769681783,0.0224461298711068,0.158758778759811,0.143935889757739,0.885551094832582,0.973881906004521
"Rad23b",162.121158312078,0.10545794625189,0.147336521606411,0.719774804486224,0.471663660244162,0.790972844711499
"Rad50",36.0824822127509,-0.280251981700964,0.216350667930589,-1.29019728220762,0.196982169546195,0.510686216071142
"Rad51",70.9345525941277,-0.156125897226113,0.159989719725754,-0.972532027791123,0.3307859394246,0.679150235459019
"Rad51ap1",19.6242347624743,-0.325802962705074,0.26862697468022,-1.21278397615388,0.225212423344604,0.552309541704168
"Rad51ap2",0,NA,NA,NA,NA,NA
"Rad51b",2.43290617615517,-0.0721359216155709,0.282846599441655,-0.263591631910595,0.792094607317753,NA
"Rad51c",6.97799380967943,-0.318804914984602,0.330109379359328,-0.998950543952938,0.317818649639374,0.667328885396802
"Rad51d",6.90268556633499,-0.0704485054772306,0.329461661122325,-0.219594862571521,0.826186692831712,0.957087921510579
"Rad52",4.60484785769484,-0.12907654252076,0.324756007950669,-0.398622903104867,0.690171083197889,0.911920710585986
"Rad54b",11.2615375458898,-0.144993709451423,0.315642678978609,-0.450493120681413,0.652354913435416,0.893655664168288
"Rad54l",21.5085643365079,-0.118073603157014,0.264614443902702,-0.432431832689196,0.665427586266308,0.900156425506696
"Rad54l2",12.7905949197744,0.180364948793726,0.306272780735946,0.590458906463306,0.554883028156927,0.844742997345294
"Rad9a",19.63092619491,-0.024166295682003,0.267365978011101,-0.0878002689444336,0.930035424005342,0.982988203928517
"Rad9b",7.11255203180714,-0.365883528500205,0.330076662156304,-1.18547882583044,0.235828181682423,0.566609054171365
"Radil",6.31720788131177,-0.0344531209405302,0.329908821081129,-0.135899014322545,0.891901114703881,0.976397401615954
"Rae1",99.2710122241405,0.00253347657595138,0.13900121861125,0.0214648246234224,0.982874862878285,0.994877109205618
"Raet1a",8.29411502362383,-0.446085136046492,0.329334022869647,-1.42427723626098,0.154366234382048,0.445838240448373
"Raet1b",0,NA,NA,NA,NA,NA
"Raet1c",5.85028302104412,-0.418876901144106,0.312733452094011,-1.83850719859388,0.0659877020929096,0.24934764512356
"Raet1d",0.674316261026834,-0.0192140213417499,0.138364993175163,-0.109957109883595,0.912443389943081,NA
"Raet1e",1.53667552077166,-0.0123014076878546,0.208309967303005,-0.0582627206226506,0.95353936168221,NA
"Raf1",55.1501846221979,0.0548705156197574,0.173360479860933,0.310918605197934,0.755862500096047,0.938993262558631
"Rag1",0,NA,NA,NA,NA,NA
"Rag2",0,NA,NA,NA,NA,NA
"Rai1",6.67701099699108,0.520623074811518,0.329361009094835,1.47273537992607,0.140822402676917,0.422791790453778
"Rai14",48.3824965810205,-0.619691684160539,0.175390772652652,-3.52670260949938,0.000420769089677611,0.00430591757539894
"Rai2",0,NA,NA,NA,NA,NA
"Rala",22.0433687427775,0.416398029394988,0.260157948871045,1.55998467931274,0.118763501734783,0.37587143659068
"Ralb",38.4968460925773,0.459164279874992,0.202555258209889,2.24713952115989,0.0246311118571741,0.119207260039126
"Ralbp1",38.5264923745067,-0.00355652096913365,0.210884619477706,-0.00270391619234817,0.997842589645284,0.998860602124511
"Ralgapa1",5.01913926837422,0.325616607602857,0.327484612744698,0.920474937660875,0.357324624042975,0.702424996335118
"Ralgapa2",3.51002653161053,0.069760494662301,0.31289289156792,0.224775682538794,0.822153784544243,NA
"Ralgapb",10.568061149544,0.218528351285453,0.316361507364681,0.67395579367033,0.50033941885018,0.805277044974305
"Ralgds",8.08131188572095,0.586905546525716,0.32565441955742,1.67773736440048,0.0933983817681974,0.318595751950028
"Ralgps1",2.31861278073867,0.184780390112132,0.281560706621034,0.585573051980083,0.558162461973859,NA
"Ralgps2",9.96507826681353,-0.113940010665003,0.3192608971609,-0.357949217115712,0.720381317688786,0.9242333466307
"Raly",337.340971887642,-0.318692252081672,0.104424835222371,-3.05128262252433,0.00227865978238483,0.0178221356081668
"Ralyl",0,NA,NA,NA,NA,NA
"Ramp1",0,NA,NA,NA,NA,NA
"Ramp2",4.77943775067595,0.24407823911152,0.327031035374342,0.62000034750698,0.535257558150542,0.830722713569854
"Ramp3",9.57516595207258,-0.665997011762776,0.321006246519999,-2.01177464274135,0.0442436981022178,0.187199090160567
"Ran",1055.68472783003,-0.837862496753421,0.130811094502534,-6.40590290159355,1.49482078935494e-10,8.62644047932805e-09
"Ranbp1",878.618733591036,-0.30512705237131,0.221025933450552,-1.38200060065911,0.166971516675224,0.463022735544003
"Ranbp10",12.8056574283436,0.316551880655439,0.305396459464555,1.04108135200677,0.297837793484667,0.645534294073822
"Ranbp17",10.6660699044317,-0.259613773475252,0.320159176388568,-0.81268246330583,0.416400138247258,0.7503937118781
"Ranbp2",44.9185596843102,0.111693562235152,0.199374899982282,0.563281921886356,0.573242926284054,0.851830019859519
"Ranbp3",76.5381167341181,0.00718372242508972,0.149432480174403,0.0439349826921025,0.964956230057184,0.990541227337359
"Ranbp3l",0,NA,NA,NA,NA,NA
"Ranbp6",1.86383433302131,0.127317232467596,0.259576173447825,0.491174058242302,0.623303345292867,NA
"Ranbp9",18.3216357398913,0.153664658236905,0.271024796753095,0.55270499077926,0.5804654353427,0.856060668276902
"Rangap1",151.22889142135,0.24830763584478,0.114410245416791,2.16707040710225,0.0302294859784721,0.139773049265572
"Rangrf",111.182087511665,-0.789782099929346,0.144223306965175,-5.4721608663368,4.44580982739927e-08,1.38824979473379e-06
"Rap1a",25.8219950314726,-0.140931690631584,0.236507677264967,-0.609093480425167,0.542462478729229,0.834656240474706
"Rap1b",142.936486507735,-0.432182465821403,0.150213402327589,-2.87720852493567,0.00401210371782462,0.0285131423999415
"Rap1gap",5.9096128694246,-0.0628622039040557,0.329457376393191,-0.175803201560725,0.860448554332353,0.965471514104669
"Rap1gap2",1.61084070681815,-0.0960724599251262,0.24539331202518,-0.454778065000876,0.649268912346543,NA
"Rap1gds1",17.4679570275035,0.166895445400092,0.267285763669881,0.563420893054197,0.573148313488292,0.851828251407701
"Rap2a",2.84514845561975,0.150277316493109,0.29990509768319,0.419006419348485,0.675211440893638,NA
"Rap2b",6.87324386452136,0.44926518060337,0.328904630918765,1.2481217688057,0.211986467405803,0.534538885455231
"Rap2c",14.0545176792696,0.682380291934748,0.292119408923023,2.21639520812436,0.0266644475910391,0.126694337225166
"Rapgef1",49.4733967932277,0.119358538605781,0.180599694703387,0.649372122866644,0.516097878276458,0.817534533639712
"Rapgef2",5.93843255405865,0.280906520678407,0.329722743092507,0.796478734612888,0.425753830897622,0.756884310054739
"Rapgef3",0.376520490057165,0,0.0814698739956326,0,1,NA
"Rapgef4",0.215731101520611,0,0.0814698739956326,0,1,NA
"Rapgef5",5.27715812192274,0.0716202781644885,0.328526131282884,0.195953671104553,0.844646428021561,0.960992881605174
"Rapgef6",5.55058504939431,0.197275107011343,0.328599256529154,0.603314176561299,0.546299703782181,0.838579242270358
"Rapgefl1",1.00770541100591,-0.0350725997033821,0.208086171408647,-0.170672130920047,0.864481577571306,NA
"Raph1",9.61181956663199,0.328308389287575,0.321960086960902,1.01351722852827,0.310813171153215,0.659157935969673
"Rapsn",1.33214903219503,-0.168428825468554,0.212315569457304,-1.34242360401107,0.179458685612289,NA
"Rara",30.6340943331045,-0.738478672086379,0.238159559607484,-3.099681057679,0.00193729131062027,0.0156182335722685
"Rarb",0,NA,NA,NA,NA,NA
"Rarg",77.6434115369274,-0.327408577801945,0.169104859784222,-1.9247113378878,0.0542654812810192,0.217175988124428
"Rarres1",0.118449773041377,0,0.0814698739956326,0,1,NA
"Rarres2",0,NA,NA,NA,NA,NA
"Rars",182.873837813685,0.0220237233911554,0.14213767565949,0.158570144885554,0.874007552066822,0.970473851710641
"Rars2",35.5487333732533,-0.265018991598705,0.221532264289596,-1.1912370382919,0.233560543096624,0.563292844699876
"Rasa1",14.9332484915778,0.373272127773548,0.289200538825685,1.25112842583722,0.210887626109357,0.532356969785471
"Rasa2",2.95018561664221,-0.093478856866197,0.300734351027689,-0.311571635552594,0.755366093430033,NA
"Rasa3",5.40514083836769,-0.141552833673176,0.328466002694326,-0.431780024713352,0.665901298894934,0.900156425506696
"Rasa4",3.00456246361443,-0.0819237154637336,0.298602359529438,-0.283616503647025,0.776704288171687,NA
"Rasal1",2.70910669333527,-0.0304996993234563,0.292310212863409,-0.0905264567050273,0.927868870851974,NA
"Rasal2",4.62775238926306,0.145813354959047,0.325086312945883,0.434910876035255,0.663627119842183,0.89959778358986
"Rasal3",0,NA,NA,NA,NA,NA
"Rasd1",1.6534159284773,-0.0596463727091015,0.25069536833104,-0.2281019980776,0.81956694679786,NA
"Rasd2",6.42692792121605,-0.0358091098279881,0.32993651318765,-0.12321076382188,0.90194020221863,0.977870483213968
"Rasef",1.51134047055392,0.418630430700329,0.235911175658202,1.2796476091339,0.200669097917917,NA
"Rasgef1a",0,NA,NA,NA,NA,NA
"Rasgef1b",1.31909479432809,-0.00381134781778977,0.2303916913527,-0.0296143414182506,0.976374627532735,NA
"Rasgef1c",0,NA,NA,NA,NA,NA
"Rasgrf1",0,NA,NA,NA,NA,NA
"Rasgrf2",0,NA,NA,NA,NA,NA
"Rasgrp1",1.08851782220857,-0.0342982727562883,0.20972259597163,-0.170077542920431,0.864949154350402,NA
"Rasgrp2",24.601736945563,-0.938582018989427,0.279553013353183,-3.42093324110738,0.000624066492033226,0.00605989166598398
"Rasgrp3",1.29350844355086,0.0494341198060823,0.0982400527115416,0.179709090676417,0.857380956311025,NA
"Rasgrp4",2.28443311740364,0.0210383318877096,0.279712480108774,0.0774882923205222,0.93823510464488,NA
"Rasip1",12.1777738634038,-0.299238842467536,0.315184350683884,-0.953615624336346,0.340278243970584,0.68693153574802
"Rasl10a",0.795933534794984,0.0640828338562163,0.151062660416642,0.260451718035578,0.794515353801332,NA
"Rasl10b",0.243938159511972,0.0396814402201094,0.0814698739956326,0.40838340306271,0.6829922163412,NA
"Rasl11a",4.68837085641532,-0.254430064412131,0.325726644406864,-0.761576998394618,0.446312507319179,0.774777306781114
"Rasl11b",6.7286213784589,-0.418435304185218,0.329421987856051,-1.21747518332422,0.223423472946161,0.550743082524088
"Rasl12",0,NA,NA,NA,NA,NA
"Rasl2-9",0,NA,NA,NA,NA,NA
"Rassf1",21.9467211261686,0.214204486050133,0.245507813670311,0.824236063275285,0.409805439524399,0.744343824219815
"Rassf10",0,NA,NA,NA,NA,NA
"Rassf2",1.39740819074614,0.206849760852474,0.235060963547871,0.662251807502097,0.507809856799161,NA
"Rassf3",19.2843822708836,0.726793071016106,0.26347915836533,2.66210843467466,0.00776528584735294,0.0486771356726664
"Rassf4",0.754922767403585,0.0627646104857598,0.0830658087827033,0.30547651192098,0.760003256359203,NA
"Rassf5",1.33492598408157,-0.039229887727599,0.229522927486134,-0.184670564024171,0.853487435536651,NA
"Rassf6",0.428138157254902,-0.00579169137862571,0.0815566450794496,-0.0622696399070179,0.950348105386541,NA
"Rassf7",16.0413052967,-0.0834745845878786,0.286704104666309,-0.28857706557967,0.772905048166528,0.943112283192618
"Rassf8",2.95016822788148,0.349016246846895,0.299813986101403,1.02102651779417,0.307241875277982,NA
"Rassf9",0,NA,NA,NA,NA,NA
"Raver1",94.910474744079,0.111513849343702,0.142174826373755,0.784403948544708,0.432803122241751,0.763031945510186
"Raver2",9.18335786119838,-0.16890435115807,0.321868372953752,-0.527837508009324,0.597612121498109,0.8657494953638
"Rax",0,NA,NA,NA,NA,NA
"Rb1",2.72330712859868,0.0277352802061056,0.296223573959034,0.0583423914373817,0.953475901517431,NA
"Rb1cc1",6.35094343239001,0.0824637485559174,0.329997860481681,0.237524652587825,0.812249796341621,0.95329574368722
"Rbak",1.88017088486503,-0.0102157839815758,0.261791096942549,-0.0352005488688385,0.97191982456975,NA
"Rbakdn",0.103227620479235,0,0.0814698739956326,0,1,NA
"Rbbp4",196.915975878201,-0.577097603994721,0.123570291028869,-4.66910152972937,3.02519853323388e-06,6.01319387793105e-05
"Rbbp5",28.0138305332674,0.113569546621047,0.235448413374886,0.490209912395182,0.623985367270492,0.878430684149309
"Rbbp6",31.3188200961523,-0.0741964246770922,0.230642302089203,-0.316993162124456,0.751248790741844,0.937056973185244
"Rbbp7",239.003584869738,0.698995598248427,0.102214357553619,6.82056558246979,9.06827773543026e-12,6.72232165785797e-10
"Rbbp8",14.9312264238591,0.042887547745115,0.289391304524125,0.138278454030248,0.890020353109128,0.975806967526785
"Rbbp8nl",1.39558666867821,0.222633222027431,0.234890372844676,0.802506947056875,0.422259771460475,NA
"Rbbp9",20.324885751617,-0.291084625373572,0.269263242398343,-1.07802234242446,0.281023785522352,0.624969482047026
"Rbck1",37.9487936244104,0.0739463276006127,0.198872311472743,0.355286752338323,0.722374779035193,0.92430721796841
"Rbfa",52.1758273026592,-0.497541360981988,0.210795438121424,-2.358655758594,0.0183412609361532,0.0947510579126602
"Rbfox1",0,NA,NA,NA,NA,NA
"Rbfox2",25.4184038945368,0.308935100394414,0.238471481926156,1.26668331354059,0.205268548860036,0.523285637336163
"Rbfox3",0.889255637964538,-0.0299920118046145,0.18853936532023,-0.15382587563074,0.877747030854747,NA
"Rbks",0.954752286760988,-0.0325411442454705,0.198892985332125,-0.162707835974147,0.870748476997754,NA
"Rbl1",8.37304424218626,0.027300569611134,0.327314084863527,0.101588107356368,0.919083619563807,0.98002624759476
"Rbl2",1.00770541100591,-0.0350725997033821,0.208086171408647,-0.170672130920047,0.864481577571306,NA
"Rbm10",46.9814292167541,0.108191996671835,0.19093469901051,0.570178270190214,0.56855679272459,0.849640351659024
"Rbm11",0,NA,NA,NA,NA,NA
"Rbm12",36.1530388822064,0.120888210283738,0.2102560040667,0.573146631763977,0.566545415722457,0.849399218637816
"Rbm12b1",2.61302222901226,-0.0292392923486035,0.289618509241213,-0.0895179767085629,0.928670267589986,NA
"Rbm12b2",5.61385672705541,-0.0214879910659015,0.32902667600041,-0.0525532094693448,0.958087898849526,0.988441441696083
"Rbm14",71.9283407887212,0.156037938904908,0.160909951828181,0.97705643656273,0.328541213081122,0.676674673791206
"Rbm15",20.9536266038643,0.201681310115105,0.261699392441289,0.760733099142055,0.446816500757715,0.775423078399095
"Rbm15b",25.4436883785045,0.310674814996472,0.237555198210472,1.28284148944953,0.199547615160851,0.513490275499602
"Rbm17",159.506655228925,-0.0125374393399304,0.166530628128147,-0.0747296008909682,0.94042985541077,0.985644745430562
"Rbm18",14.4022032862014,-0.0797148668949415,0.293286595727301,-0.279000586670443,0.780244374537873,0.944789934533377
"Rbm19",36.1678642158967,-0.103078742890699,0.212158345348427,-0.481175058348454,0.630392085883621,0.88060244364746
"Rbm20",0.897004302598277,0.079344198497385,0.177191680652049,0.312438592744428,0.754707224499035,NA
"Rbm22",60.4140323865941,0.0759043031484857,0.167175756564591,0.446931719218431,0.654924361061045,0.895187683400034
"Rbm24",0.611473786456506,0.0551987346788672,0.0823147017952453,0.24860674159923,0.803664993158391,NA
"Rbm25",89.3659696982025,-0.0086037465222503,0.158048736122473,-0.0476546414927003,0.961991483847291,0.989557575555009
"Rbm26",20.8833530880522,0.0121659042144076,0.265503877347635,0.0561310640314411,0.955237397422593,0.988376824536341
"Rbm27",31.3820500035396,-0.0202647476253166,0.229961198910528,-0.0754218457054343,0.939879078351269,0.985376271864651
"Rbm28",33.3596645760662,0.0498134370755184,0.218814577519291,0.232875436411406,0.815858133001973,0.954818952215632
"Rbm3",734.985473364345,-0.668114766946703,0.175093041404208,-3.81580965483774,0.000135737113523909,0.00165682864941232
"Rbm31y",0,NA,NA,NA,NA,NA
"Rbm33",17.5677226204689,0.0787444784384903,0.278784778324365,0.282582433031038,0.777496948108666,0.944444213099041
"Rbm34",36.9200236664627,-0.121419505294473,0.215627952519009,-0.560765032706537,0.57495772714665,0.853341812914139
"Rbm38",64.6771433023703,-0.222316798901381,0.174398712873922,-1.27434868870991,0.2025398683753,0.518315610397415
"Rbm39",130.370956074583,0.106687203431418,0.122324782297885,0.87101905217138,0.383743750436791,0.725550677480592
"Rbm3os",1.3753678048635,0.00964246343214183,0.231167914839314,0.061407569353205,0.951034624266288,NA
"Rbm4",10.4275386534113,0.174745757339592,0.315738333622274,0.522221922605077,0.601515823892088,0.867874166129393
"Rbm41",2.48473445913001,0.22175826002,0.287126313743316,0.702510030357709,0.482361148674664,NA
"Rbm42",76.6988976128984,0.00965937540211772,0.154431080210079,0.0649373624443582,0.948223872430206,0.986412466493853
"Rbm43",7.68698085087297,-0.00731913754385146,0.328246085593676,-0.0201294967578259,0.983940069899142,0.995292384883556
"Rbm44",1.85096284942107,-0.153495861684869,0.256982047726368,-0.700022747442809,0.483913098602267,NA
"Rbm45",35.4012665421973,-0.0904969250691385,0.213123720995509,-0.421059926259551,0.673711323167024,0.903900546023852
"Rbm46",0.143943098160321,0.0396814402201094,0.0814698739956326,0.408378671955357,0.682995689207928,NA
"Rbm46os",0,NA,NA,NA,NA,NA
"Rbm47",9.35656857870686,0.280461211609893,0.326866193023777,1.00049053772338,0.317073174551003,0.666453021105588
"Rbm48",9.93438852371417,-0.285060320607069,0.323146133891906,-0.888360552922414,0.374346837208487,0.717681762335362
"Rbm4b",8.80932422578327,0.122686445091824,0.323731622407246,0.356392953503364,0.721546305699004,0.9242333466307
"Rbm5",27.2932104906978,0.00632561183276907,0.236646575680882,0.0279185564631085,0.977727108294393,0.994246225602606
"Rbm6",32.191666098461,0.237627733919148,0.226190502076489,1.05422736037562,0.291778836373596,0.639375013231063
"Rbm7",52.6867878647511,-0.518177702819271,0.194491117888609,-2.6626035027806,0.0077538719189623,0.0486771356726664
"Rbm8a",94.8791668653934,-0.315234079704765,0.173099620739624,-1.81832926717911,0.0690138221255724,0.256948971066137
"Rbms1",28.8990111881513,1.16191806992139,0.215668172692934,5.14490470782125,2.67656640286295e-07,7.07389346704474e-06
"Rbms2",24.6856767857704,0.927054378849327,0.24679538412896,3.67285557057613,0.00023985506255086,0.00268902745742183
"Rbms3",0,NA,NA,NA,NA,NA
"Rbmx",6.76643967258166,0.313493371511576,0.329055536527915,0.824901386039705,0.409427579381983,0.744343824219815
"Rbmx2",12.0295810585992,-0.0620256358181704,0.308857418422619,-0.202141647175198,0.839805990104106,0.960657282342938
"Rbmxl1",356.545374411695,-0.499145003009848,0.152221120756766,-3.27979026780388,0.0010388428315279,0.00939699299392005
"Rbmxl2",24.345098169287,-0.359686716737497,0.264807684203162,-1.35066964830261,0.176801279108442,0.479926782646852
"Rbmy",0,NA,NA,NA,NA,NA
"Rbp1",2.58157912967632,-0.0372973526374734,0.28948373543695,-0.130433880977687,0.896223162404265,NA
"Rbp2",0,NA,NA,NA,NA,NA
"Rbp3",0,NA,NA,NA,NA,NA
"Rbp4",2.05205902939611,-0.212156612507192,0.265654170799586,-0.924349265625303,0.355304500376292,NA
